video_id,age,category,views,rate
DDBJLYixqJY,735.0,Comedy,78.0,3.0
JAg4QGh0_cc,732.0,Comedy,49.0,5.0
7RMOunZZ5oA,588.0,Comedy,144.0,0.0
zdfds5kzOJw,733.0,Comedy,29.0,0.0
4MLNIDeAMLA,727.0,Comedy,21.0,1.0
z6yWgllN3RM,629.0,Comedy,1317.0,5.0
cXxjcdkXc1o,655.0,Comedy,1320.0,3.8
Pf_UuKC1V8U,547.0,Music,851.0,0.0
d8FgpABlJgw,602.0,Music,441.0,5.0
zBLS4y7wI0k,636.0,Music,455.0,5.0
EDpE3k8Mji4,708.0,Music,318.0,5.0
frxjY_WkHs0,516.0,Music,1285.0,5.0
77V9i1lE2FM,741.0,Music,10.0,0.0
55AvsbXcmeE,683.0,Comedy,473.0,3.67
vunb8na-xpE,737.0,Music,2159.0,5.0
HYZSuQ60qWQ,635.0,Music,62.0,0.0
8HGKkRNv4ZE,663.0,Music,640.0,4.2
QJVDLhdjsCw,640.0,Music,306.0,4.0
KmeyXSOTy3c,642.0,Music,840.0,4.67
J0nHGYsyhZc,646.0,Music,2334.0,4.89
zIVV28HsJ68,653.0,Music,300.0,4.5
P2WUDkrTMSo,653.0,Music,504.0,5.0
jBzAVRm_t8s,655.0,Music,251.0,5.0
-OIlF8rxD74,653.0,Music,322.0,3.67
aKRVwjcAnwY,577.0,Music,987.0,4.67
g84MzE_12sc,625.0,Music,2413.0,4.5
hZgTDmYqmCA,619.0,Music,232.0,3.0
3nTo-oyhBSM,478.0,Music,3173.0,5.0
Adxnkm_wvf4,490.0,Comedy,320.0,5.0
oejYgL9AmU8,710.0,Music,52.0,0.0
XRWpoq2RBf8,741.0,Music,10.0,0.0
OVUzhv1THts,694.0,Music,1211.0,4.71
iG0pYOuwQO8,635.0,Music,614.0,4.6
79zq42Zhm5I,675.0,Music,51.0,0.0
O2CWUasSSGo,610.0,Music,202.0,5.0
_H5Ni8VlXaw,578.0,Music,63.0,5.0
kwSrql_rELU,734.0,Music,53.0,0.0
yJBvLTT4en8,610.0,Music,5185.0,4.74
k3ODOyKZqoU,568.0,Music,1553.0,4.8
j8qU3LckK7k,474.0,Music,2539.0,4.46
WGQ9w7oj0Do,624.0,Music,2547.0,4.0
OhZExCMe1_E,443.0,Music,913.0,5.0
ZbG-X_MFyFs,579.0,Music,20.0,0.0
K7FkJE_xR5I,569.0,Music,4893.0,4.25
ChT7Qz2Umg0,581.0,Music,7327.0,4.95
VcDT6nPWNcg,581.0,Music,4885.0,4.8
kuTeHx0Lda4,584.0,Music,4865.0,4.69
lVQDK_dw97k,493.0,Music,8844.0,4.84
64t83e26VsU,508.0,Music,1134.0,4.8
k7-ENNnbgZQ,703.0,Music,3164.0,5.0
FTBn9ohQZR8,731.0,Music,98.0,0.0
Vixn5VZEGak,731.0,Music,197.0,0.0
Rk2roFEwMwA,321.0,Music,10915.0,4.43
w_CVaggS3RM,356.0,Music,24009.0,4.88
-Na0_bcePpg,485.0,Music,11991.0,4.74
-jayuxQlcB8,475.0,Music,10230.0,4.7
EN_nIXSSSO0,691.0,Music,51.0,5.0
CBpdE6BMFT8,740.0,Comedy,19.0,0.0
eEBWwi5yMD0,584.0,Music,875.0,5.0
YJx4WagTWmQ,583.0,Music,39.0,0.0
7tHgoaiBNdQ,699.0,Music,139.0,0.0
R1wB2yM8Pxw,725.0,Music,70.0,5.0
M3ISplNrxvc,532.0,Music,204.0,5.0
4k1lgiq9Nlk,734.0,Music,51.0,5.0
kvhpztCRLwU,644.0,Comedy,4384.0,5.0
psu2vLVjdsE,640.0,Comedy,208.0,3.5
rYwOSCItjDE,600.0,Comedy,72.0,0.0
oTl8KPGEOz0,739.0,Music,1365.0,4.64
uuiJPJdTMHM,703.0,Music,423.0,5.0
Op-yIi01M_U,743.0,Music,72.0,0.0
VOY6cFWXaKM,745.0,Music,16.0,0.0
h-97nQIBq74,740.0,Music,107.0,5.0
Up9_X2Pf9v8,695.0,Music,113.0,5.0
rHkFhsvqp5M,653.0,Music,8997.0,4.91
sLppTPDXT-4,664.0,Music,1294.0,4.57
0MbqCsL2AvA,662.0,Music,1312.0,5.0
4J6GZ6eXirk,645.0,Music,5142.0,3.64
Gi1U16cRUNw,383.0,Music,1101.0,1.0
-PWsow_PNL8,708.0,Music,11.0,0.0
dosOoa5KXMg,708.0,Music,10.0,0.0
cKTBMWyNzzo,641.0,Music,341.0,5.0
bE_rL7dsIT4,737.0,Comedy,58.0,3.5
fO8ZBhOZtek,619.0,Comedy,620.0,3.67
bh4DFqLdgZs,441.0,Comedy,2521.0,3.54
AVIJR3rX3hY,439.0,Music,1311.0,4.25
-qHwlK-rJD8,718.0,Comedy,28.0,0.0
e14piPpLZDE,398.0,Comedy,206.0,0.0
jiGeOYDR7eA,406.0,Comedy,168.0,0.0
ScO52rGNo6g,737.0,Comedy,188.0,5.0
ws9TmZXTLys,655.0,Comedy,62.0,0.0
VlbKJbEerRo,710.0,Comedy,21.0,0.0
SuMXJVBCoe4,484.0,Comedy,343.0,1.0
IpsSP1ls5dM,583.0,Comedy,1949.0,4.75
ALOAeBRxZ5Y,555.0,Comedy,649.0,1.0
4Hw_3HUW4R4,328.0,Comedy,4017.0,3.82
Ea5C1Oniy8U,381.0,Comedy,1099.0,4.0
VN7zQgwGXbw,712.0,Music,183.0,0.0
-Ju70A8yepk,713.0,Music,127.0,0.0
aSksT7ewVxY,576.0,Comedy,1112.0,2.0
nIveXUn-Ta8,653.0,Comedy,392.0,1.0
Oly0Or6dZBI,652.0,Music,293.0,0.0
M4TOAojAMCo,630.0,Music,396.0,5.0
SJurrA0WvTU,588.0,Music,296.0,5.0
_HnvtvDNE-E,617.0,Music,1020.0,3.5
yERdYUkD0yY,476.0,Comedy,37955.0,4.77
p4pnaAjZhFk,435.0,Comedy,27968.0,2.17
QPJ6ufsrge4,478.0,Comedy,81170.0,4.82
jEbWL8pH8aM,518.0,Comedy,3167.0,3.86
vbVydd4AicA,459.0,Comedy,4544.0,1.78
kMkpCK72gk4,696.0,Comedy,7146.0,4.89
meNpjfKY9gc,566.0,Music,10826.0,4.56
WsWCJxZfHrg,550.0,Music,86.0,0.0
beRrEo40uGY,739.0,Comedy,10.0,0.0
TLEYUz_y_6c,436.0,Comedy,26403.0,3.8
-BScMtuChJU,386.0,Comedy,4320.0,2.58
Ps-tdxR5TmA,564.0,Comedy,17887.0,4.68
jVdgWzNlNuw,639.0,Music,88.0,4.0
3jNMV6T51a8,639.0,Music,53.0,0.0
afJFxeEyTIw,720.0,Music,152.0,0.0
fxJFM75ACOY,721.0,Music,101.0,0.0
idIX7yGQytM,720.0,Music,81.0,0.0
XnmLGxqDFiw,721.0,Music,36.0,0.0
JKmuQOVc5wA,578.0,Music,257.0,4.0
wJu9W6TTlIw,628.0,Music,4742.0,5.0
lvqWn4E9JvU,587.0,Music,1166.0,0.0
8uzdyYWcoVQ,657.0,Music,249.0,0.0
GgqMoy70CnE,372.0,Music,458.0,5.0
AAJpSLl8npo,596.0,Music,1666.0,5.0
YPoRgz7E-tg,609.0,Music,460.0,4.0
ObYssMe9lSU,579.0,Music,731.0,4.0
jQlUHL5sYNw,578.0,Music,558.0,5.0
nmlgvD5noNs,697.0,Music,167.0,0.0
gsSCddu9VQo,732.0,Music,105.0,3.67
t1nymE7G3LU,696.0,Music,107.0,0.0
x1_rD4jy2yM,734.0,Music,48.0,5.0
zCHS85ymAhk,733.0,Music,32.0,5.0
77hzjGdXfNY,697.0,Music,58.0,0.0
JaaOIwDcqQc,733.0,Music,22.0,5.0
4vDQptkB3ns,734.0,Music,17.0,5.0
utdYNnu61-U,718.0,Music,180.0,1.0
bv9pEXdJACY,708.0,Music,337.0,0.0
Lv0ppgUd32g,592.0,Music,513.0,5.0
y2BbDxHwqn0,656.0,Comedy,1433.0,3.0
8ZJI2nMUjk8,642.0,Music,2039.0,4.0
THLjMRfL-6Y,667.0,Comedy,1005.0,3.5
9OzQnGfNYqw,642.0,Music,1112.0,3.33
Wy5cXY-wPxI,741.0,Comedy,110.0,5.0
yUtJRNaoBjU,677.0,Music,146.0,0.0
DMBFG9Nv3wQ,485.0,Comedy,1984.0,1.0
FmoQj7cJPfk,532.0,Comedy,267.0,1.5
D_prwFjapMo,572.0,Comedy,1863.0,2.17
OyVlDvdB55c,519.0,Music,153.0,2.75
9ZF8ujStRzE,571.0,Music,667.0,5.0
PabDBBnCNX0,691.0,Music,2258.0,5.0
K1qFk0g5aNA,513.0,Music,6554.0,4.45
nqemvF9ORY4,481.0,Music,2377.0,4.22
tdP5HlTpyjc,441.0,Music,11569.0,3.57
LxhWYJ-Rho0,506.0,Music,1234.0,1.47
y7UnlJndYeE,694.0,Music,245.0,3.0
TjPfIVvxk9o,506.0,Music,597.0,2.0
KNQ6LGsweWg,403.0,Comedy,7206.0,4.33
aNBNZ49NJLw,694.0,Comedy,100.0,0.0
i4qQrgebB94,646.0,Music,494.0,0.0
_yyq2Q4ENSo,646.0,Music,615.0,5.0
0ReinfU1suM,646.0,Music,616.0,0.0
Yt4v_Phh38s,645.0,Music,341.0,5.0
c9bKaqk63n0,646.0,Music,426.0,5.0
djM4IYN2hfU,646.0,Music,265.0,5.0
sxvlYtlUz9A,646.0,Music,216.0,0.0
N6WKNgzaeck,645.0,Music,370.0,0.0
HZqz9NCH1qE,646.0,Music,271.0,5.0
I830dIIYLXI,646.0,Music,112.0,0.0
4CdHsM3czf4,646.0,Music,122.0,0.0
lSO_LkepXhQ,645.0,Music,420.0,0.0
_pmFzFwWvws,738.0,Music,45.0,0.0
e8fkovdG2-Q,622.0,Music,84.0,5.0
2er_5xgCVG8,646.0,Music,330.0,0.0
TRlikOZMzkM,621.0,Music,249.0,0.0
Rdzs8t44fWo,621.0,Music,258.0,0.0
gKMo4rDYoWo,484.0,Music,217.0,5.0
0uZKnF-XgZA,581.0,Music,226.0,5.0
dBg2QXpW1Ns,485.0,Music,339.0,4.0
g1cf-5rIx_Q,446.0,Music,2269.0,3.0
Ap7kMkPLY98,491.0,Music,359.0,5.0
j_0f7WYbneg,620.0,Music,38.0,0.0
KxNR-5XqEvo,484.0,Music,39.0,0.0
VCZLolbXpPk,583.0,Music,98.0,0.0
I_HNJA-OsfA,583.0,Music,62.0,0.0
2u19b-OeK34,583.0,Music,47.0,0.0
MtKkdS5Liy4,583.0,Music,44.0,0.0
w-SUlAxxopo,608.0,Music,1374.0,5.0
z3LCx6MZwIU,650.0,Music,806.0,5.0
i7imqfBdXig,642.0,Music,282.0,5.0
2zXDI5KaiZo,613.0,Music,971.0,5.0
RYF_MCCwNQo,614.0,Music,938.0,3.83
tofFUkgKKwM,615.0,Music,564.0,5.0
KIqqDlK8cwI,614.0,Music,754.0,5.0
-_jeONe9kRM,615.0,Music,611.0,5.0
V9GQ6GcRxN8,615.0,Music,850.0,5.0
kkUZykKoT90,614.0,Music,628.0,5.0
NOkjYEQMfPw,617.0,Music,347.0,0.0
zyFtNCmMQ1U,613.0,Music,621.0,3.0
9GtGJr8zfCI,614.0,Music,630.0,5.0
pMXDNgq18Vg,617.0,Music,297.0,0.0
Bx57NPLBf9k,684.0,Music,296.0,5.0
z2qZ1FevIOw,496.0,Music,339.0,5.0
gGexseEt3n8,733.0,Music,43.0,0.0
8a9fGaLXcHw,691.0,Music,40.0,5.0
3vtCVa5bDPA,653.0,Music,267.0,4.0
557y3n-zGJM,738.0,Music,30.0,5.0
z2nC8N10DBE,722.0,Music,100.0,0.0
dm1fjNGBWwg,635.0,Music,353.0,3.0
Nq55H_D99HY,693.0,Music,278.0,3.5
q-PFgKTG2x0,739.0,Music,67.0,0.0
mpia2EWX7k0,729.0,Music,12.0,0.0
58wriiJdbq0,733.0,Music,11.0,0.0
E97iILt5VZI,729.0,Music,7.0,0.0
cI1_I2hqpzc,729.0,Music,4.0,0.0
OvqbApO8OCk,729.0,Music,17.0,0.0
bzJd9eIjJgs,729.0,Music,9.0,0.0
xxiI25YTgLc,729.0,Music,5.0,0.0
87XEkVs0bnQ,729.0,Music,3.0,0.0
ZdDOnfwwxmw,733.0,Music,7.0,0.0
-yzjIm9mdgY,733.0,Music,5.0,0.0
3Pr4wuT0i8U,580.0,Music,2261.0,4.38
hnozqlzChLs,594.0,Music,576.0,0.0
q6mPueABm-U,722.0,Comedy,2189.0,5.0
k2YkC4cg_WQ,584.0,Music,193.0,0.0
v1mc3iYlz5A,551.0,Music,2233.0,4.5
q_euSTf0-m0,593.0,Music,7863.0,4.69
VUi-z-HGMeY,729.0,Music,2.0,0.0
S_BPfYW58G0,516.0,Music,2741.0,5.0
SxDFzhbS4_0,572.0,Music,571.0,0.0
k5r6ehvcn4A,504.0,Music,2037.0,4.5
vmbm26vS-QA,559.0,Music,2119.0,5.0
KO4OiW9TaP4,518.0,Music,2558.0,5.0
akywi7P-MHY,518.0,Music,1660.0,4.8
n0Q0UDrHKPk,518.0,Music,973.0,5.0
DuYTqdeubLo,241.0,Music,110680.0,4.82
hviowVVznUA,459.0,Music,15958.0,4.89
CCXrlakUnxI,512.0,Music,18749.0,4.84
FaPO-K3XtoM,526.0,Comedy,47125.0,4.32
l4VXd9ro-6M,550.0,Music,10878.0,4.6
VroGytORHLE,596.0,Music,2413.0,5.0
jv6y5O94Q9E,490.0,Music,8509.0,4.7
Avmi7j3ViBc,739.0,Comedy,27.0,0.0
GI4-4gt6rm4,701.0,Comedy,311.0,5.0
OOSXVC5YHCk,477.0,Music,3807.0,4.88
0TENBIrwOHU,495.0,Music,19235.0,4.75
SRPxe6G1AWY,421.0,Music,52528.0,4.66
_2CDKkFp_fQ,654.0,Music,147.0,0.0
xDXm0RO8cYU,587.0,Music,177.0,0.0
iC-jEJEG6Jg,740.0,Music,90.0,3.0
tSSO6vBF59A,646.0,Music,73.0,2.0
gyMbWCovyWY,338.0,Music,226.0,5.0
h0_aqLG_G1Y,589.0,Music,12.0,0.0
KlVeE6tYSqk,614.0,Music,1188.0,5.0
_plykNx-lzM,614.0,Music,845.0,4.29
0EnSrcA5oLk,614.0,Music,496.0,5.0
J-_2XGPoyVs,614.0,Music,846.0,3.0
5JEmSZxX9a0,614.0,Music,414.0,0.0
DzTFvrTkhLg,614.0,Music,747.0,5.0
RPeky8joZso,663.0,Music,218.0,0.0
1EEZTpz5d2Q,663.0,Music,172.0,0.0
NiJyZ5q8KIY,675.0,Music,902.0,5.0
5FkTLYeB0pc,663.0,Music,160.0,5.0
COGVAMZm2Os,663.0,Music,149.0,0.0
GRQ1Q-IREOo,684.0,Music,401.0,0.0
3i_8yhEBV68,615.0,Music,643.0,0.0
S4M3MJwgteE,691.0,Music,291.0,0.0
1jhxXX3Y-gU,462.0,Comedy,1404.0,3.0
hFjj8bob_D8,684.0,Music,220.0,5.0
TIGdfEPKxR8,684.0,Music,288.0,0.0
BCD_CiFhGH0,501.0,Music,5270.0,4.93
j7MfxybMk8I,499.0,Music,4916.0,4.8
Hp8IlR_YeoQ,594.0,Music,4236.0,5.0
slWv2tsljBQ,593.0,Music,3572.0,5.0
R_JnAe1q3Lo,712.0,Music,1079.0,5.0
unaVwwwlb5M,712.0,Music,1519.0,5.0
37biLFml08M,668.0,Music,928.0,5.0
1cfHMm7QiRA,713.0,Music,927.0,3.67
kXLmsRCTjBs,668.0,Music,1637.0,5.0
gCwzZI8lVSs,666.0,Music,1439.0,4.25
Ui9UL6NjZxw,712.0,Music,949.0,4.86
dOs4ESw7iuk,716.0,Music,433.0,5.0
yCgBcKWSuts,629.0,Music,2729.0,5.0
nmFsi_MtfmA,718.0,Music,591.0,4.75
t6Un7NP-sP8,538.0,Music,2000.0,4.83
nH9-Zf7iYnI,538.0,Music,1723.0,4.5
RzWJhA40Iww,683.0,Music,1479.0,4.62
2qx_KWCPtlI,713.0,Music,350.0,5.0
mVDOpbJF8IU,353.0,Comedy,36006.0,4.84
6d0a6-UHX94,402.0,Music,17238.0,4.72
xWV3MMKqckc,311.0,Music,12672.0,4.65
eTeLZ1_nwR4,316.0,Music,20132.0,4.8
ewY357ySFwI,594.0,Music,178.0,0.0
IdQx4IG7KlE,420.0,Comedy,7217.0,2.78
hFV4yL_AU28,526.0,Comedy,6921.0,4.67
HOv1PXMC7uU,472.0,Music,5013.0,4.95
JMCUTyaLM4Y,504.0,Music,32236.0,4.84
bZVsMydt434,279.0,Music,319.0,5.0
jtwuPj2iibA,534.0,Music,1061.0,5.0
LpEykHMemx0,616.0,Music,945.0,5.0
dWpmuQ5_APY,701.0,Music,372.0,5.0
IVsMRAyOnx8,449.0,Music,1721.0,5.0
4Rkdeec-Iy0,519.0,Music,111.0,5.0
Ircry_10ka0,717.0,Music,528.0,2.33
ljRxPbtDvbE,548.0,Music,59.0,0.0
6NKkO7EPMKU,452.0,Music,608.0,5.0
0n_ps5P5KLc,745.0,Music,57.0,0.0
JHu7qmER63s,610.0,Music,263.0,0.0
netoPeG8IFM,581.0,Comedy,208.0,0.0
KkATCZGnFqs,581.0,Comedy,108.0,5.0
qYe3JSYdrro,360.0,Music,70654.0,4.78
chqfe3lYdFw,301.0,Music,173465.0,4.86
EgXEP0_y6qE,498.0,Music,10686.0,4.96
LcZtsSHMzXw,719.0,Music,594.0,5.0
RSvpeUsL1YQ,497.0,Music,54858.0,4.84
SNAjJOeVuRE,618.0,Comedy,38548.0,4.28
69vwykDrntI,605.0,Music,2607.0,4.89
V2UYRoti-tY,510.0,Music,13491.0,5.0
v1W_gKhidxU,439.0,Music,13866.0,4.88
VgbngcEYgJg,438.0,Music,13564.0,4.94
LqPr7uyEN9o,639.0,Music,5555.0,4.86
pQPXxtsL9x4,468.0,Music,132.0,0.0
Ss30IIfH3wQ,611.0,Music,3092.0,5.0
9RTLeypuQhM,728.0,Music,1703.0,4.67
HulqxOyswvQ,487.0,Music,253.0,0.0
6d3LcWO3zQc,649.0,Comedy,383.0,5.0
G4fKKXQifi0,705.0,Comedy,186.0,0.0
OgGvD48HDsY,737.0,Comedy,34.0,0.0
q-B4g3H2PJQ,374.0,Music,5883.0,4.69
5o3IOdwE9Zs,531.0,Music,7133.0,5.0
P5xNYcYX87I,645.0,Comedy,1923.0,4.72
hTTyYHScsck,562.0,Music,9408.0,3.89
5VtJurSw1MM,465.0,Music,7816.0,4.41
mUHgKBw994A,738.0,Comedy,3351.0,4.58
DxWKNQu_awQ,710.0,Music,84.0,0.0
sbHngi86TwU,740.0,Music,398.0,5.0
yaDiWEG0NZU,713.0,Music,74.0,1.0
ukuPpYxTdeM,595.0,Music,835.0,5.0
H0AWbYr1XuU,485.0,Music,1248.0,4.5
zHYimbkq-sE,550.0,Music,495.0,0.0
iQWrM3XJsQ8,663.0,Comedy,2866.0,4.88
bJVddntLC2Q,624.0,Music,911.0,4.0
rfCzkwcuTNI,604.0,Comedy,6639.0,4.76
Olz_aCA6Vg0,699.0,Music,299.0,2.33
zc4w7zQpmqs,421.0,Music,31188.0,4.76
8KQNO9AulMk,620.0,Music,5506.0,5.0
OI-5haOBvZ8,688.0,Music,1590.0,5.0
eU26-X9Q9y8,620.0,Music,2174.0,4.69
1wRcPMB4o6A,610.0,Music,891.0,5.0
_fMrvjimN8k,479.0,Music,1515.0,4.8
s3TwlFLGeMo,465.0,Music,1252.0,4.0
qM2PibxBwAU,629.0,Music,497.0,0.0
fBKg-jZjfHM,369.0,Music,3907.0,4.97
fsZsG-ebVgo,498.0,Music,636.0,5.0
NB5sLbBgnk8,547.0,Music,623.0,3.0
1KoFaF8fS7I,526.0,Music,2362.0,3.75
d-CsLTvPty0,676.0,Music,263.0,3.0
NNqE0t_ZtaI,639.0,Music,291.0,4.0
4zfWK5EEiJ4,639.0,Music,184.0,2.0
nYftPJJ1jKc,544.0,Music,950.0,5.0
6bSKQ0CygLM,745.0,Music,3.0,0.0
u6fNGbmVtGk,737.0,Comedy,101.0,0.0
Wqpo2Oa8Cbg,363.0,Music,1085.0,4.6
fqOX32pzk0w,548.0,Music,943.0,4.75
cYFGtLAYc74,548.0,Music,115.0,0.0
9IpaH06sVuE,556.0,Music,2772.0,4.95
R3Yk798td3A,729.0,Music,43.0,1.0
4gQ99Y2mxng,742.0,Music,68.0,3.0
zRZZxLwJnvQ,662.0,Music,515.0,0.0
w8k4LuIzJmU,410.0,Music,2713.0,2.18
zb6h6GlBa8s,394.0,Music,640.0,2.0
UiR8B3Ax8HE,617.0,Music,832.0,3.44
gu3Af9jFIRo,667.0,Music,142.0,0.0
wyvmioqg5bA,519.0,Music,983.0,3.89
4e76h7-Htr8,499.0,Music,252.0,5.0
15O_KdFGdYc,718.0,Music,84.0,5.0
r2wp_BdV31I,476.0,Music,563.0,3.0
yRF6n_OCBHY,504.0,Music,1178.0,1.25
D1d9wH85zCw,544.0,Music,9285.0,4.48
GaZbD8jeLqQ,722.0,Music,63.0,5.0
kP7GzZxmU5E,635.0,Music,260.0,5.0
X3g1YyO0bGg,461.0,Music,20739.0,4.69
b_mWJ3jWw_k,502.0,Music,7627.0,4.77
x26IU-HSaVA,619.0,Music,837.0,4.5
P_2Fo2VfHUA,574.0,Music,2023.0,3.67
WcwO0VS9FVo,654.0,Music,76830.0,4.92
M_X4YvS1mJA,696.0,Music,82296.0,4.63
F8gfloMvim4,364.0,Music,42176.0,4.84
1hyI1Ku85j4,688.0,Music,1179.0,4.92
mSBz4k5J6F0,593.0,Music,712.0,5.0
fJnhhUVShHo,409.0,Music,5192.0,4.82
0EZsBaFFNyE,646.0,Music,60.0,5.0
lNJn6wXLypQ,504.0,Music,2170.0,4.81
ArGmhr4M7l0,615.0,Music,649.0,5.0
lyuW0zaiTyE,724.0,Music,955.0,4.22
FyvPxcIHsBc,726.0,Music,2627.0,4.82
Dt9kW7mvKi4,724.0,Music,1679.0,5.0
4MgKh8J5HJE,723.0,Music,865.0,4.8
EFbqmKcXq84,712.0,Music,19311.0,4.77
MhSdTm244I0,702.0,Music,23051.0,4.54
wbAZK4_nH3s,722.0,Music,8337.0,4.94
JfM0N_ltxJg,728.0,Music,5743.0,5.0
gEgXDhiayz4,722.0,Music,16273.0,4.83
rbAPt30K9Yg,722.0,Music,15094.0,4.8
9zig-pX60g8,700.0,Music,13611.0,4.62
Lkklhanvr8o,728.0,Music,3154.0,4.65
bA2Vh0CuEK4,710.0,Music,4094.0,4.68
vyG0HY46VhY,727.0,Music,785.0,5.0
xVmG-LxnFUw,721.0,Music,573.0,5.0
Cj3M9o5qmsc,615.0,Music,1547.0,4.71
_ewsmwQyDS4,274.0,Music,4639.0,4.83
-ZptjiSe3Ms,737.0,Music,13.0,0.0
rDgcLWP-W6c,708.0,Music,12.0,0.0
8Mnd9X0L9DM,724.0,Music,104.0,5.0
0UvP_kOv4vA,630.0,Music,624.0,4.86
oMbh0S9Dh-I,559.0,Music,13342.0,4.64
xE1lQS2XBCo,641.0,Music,4226.0,4.74
T-371PBLMXw,614.0,Music,4931.0,4.86
za5-WMSV3ak,512.0,Music,3876.0,5.0
CEJFHVCVRG4,533.0,Music,134.0,0.0
gIwFDuPJHL0,629.0,Music,356.0,5.0
d_tneJaVSpA,438.0,Music,3972.0,4.92
nkR1bGoqoWM,372.0,Music,65117.0,4.61
3ZCl9Z58WXk,503.0,Music,3031.0,4.79
MhdK4plDryQ,629.0,Music,1251.0,5.0
Ie6VFVPsw88,669.0,Music,1057.0,5.0
ibHlh4lL1sE,575.0,Music,1306.0,5.0
0uZuOz41jg4,642.0,Music,917.0,4.4
psdblxCjJy4,678.0,Music,439.0,5.0
RItttU-b6lY,530.0,Music,286.0,0.0
aAUvs7xJscA,724.0,Music,84.0,5.0
y9hKCF9HBxc,532.0,Music,216.0,0.0
LLPmPOJ6hpw,533.0,Music,95.0,0.0
FdTFEyfBB5s,533.0,Music,394.0,5.0
qyaHWeL_mDA,468.0,Music,600.0,5.0
9Tc1cQQeZ9A,530.0,Music,498.0,0.0
KrdjcNtMKO8,640.0,Music,1206.0,4.33
ZAj0UynImTw,486.0,Music,59465.0,4.54
SbToW1M-Z2A,487.0,Music,9310.0,4.5
zzte1573_fk,557.0,Music,907.0,2.44
h44KhcNLNj0,669.0,Music,1204.0,5.0
TfD1XSYf7N0,619.0,Music,701.0,5.0
JTl1lwxdQAA,679.0,Music,452.0,4.0
W9_57SyQyFg,711.0,Comedy,79.0,0.0
PxHdKM3v6Q4,690.0,Music,109.0,4.75
GB8xbefpQOw,542.0,Music,1516.0,4.69
VVxrPUZ_F9c,595.0,Music,1274.0,2.0
JReAbtIRPXA,518.0,Comedy,2295.0,1.57
BIhwcL3eK4E,735.0,Music,132.0,0.0
Q0yXr7c2Yw4,685.0,Music,481.0,3.0
tMoWwgy_PXI,661.0,Music,335.0,4.75
VwXpLPQW79I,649.0,Music,584.0,4.56
M2Xx-sIceYE,621.0,Music,446.0,4.14
1Tk1g4KRY1k,503.0,Comedy,15862.0,4.66
Qfr7P0hMpYA,441.0,Music,831.0,5.0
7rWzqfZVMbs,570.0,Music,697.0,5.0
CjpPdR5YTBI,488.0,Comedy,2493.0,4.43
gXkacFWjzSk,662.0,Music,158.0,3.67
prooYVuQw1A,644.0,Music,409.0,4.67
KxMoPZNr664,507.0,Comedy,784.0,4.82
yTvoG3qGzLg,721.0,Comedy,25.0,0.0
nUu2HWE5Etw,533.0,Music,368.0,0.0
Rszffhh-qSQ,651.0,Music,106.0,3.0
qwVBIyk0nzM,743.0,Comedy,4.0,0.0
jQ_aALwsWAc,637.0,Music,26.0,0.0
CJ4Zg_8zk9k,439.0,Comedy,595.0,5.0
E67BxUneiYI,618.0,Music,1664.0,4.8
RXXwygtw6XU,610.0,Music,910.0,4.25
nAuZ_rAJY5k,515.0,Music,12446.0,4.88
YlP6Pk8DMjM,685.0,Music,601.0,5.0
n-iHbn7KSAA,532.0,Music,2224.0,4.47
vA8IgBTByeo,706.0,Music,130.0,4.0
acPiqkogsrY,602.0,Music,423.0,5.0
fDgrcIO6XBs,532.0,Comedy,1707.0,4.36
UeQ5VpG_9_g,639.0,Music,1823.0,5.0
tWB0nidnm44,479.0,Music,4974.0,3.6
EvRrL4MQelY,695.0,Music,331.0,4.0
vjinJv2tg3E,425.0,Music,1754.0,4.12
2pXFFhG-5YI,734.0,Music,59.0,5.0
TFxFxU6otLA,519.0,Music,2262.0,4.84
7bc8Zm1pxpQ,693.0,Music,162.0,1.0
nDMnPRKFcNY,642.0,Music,6678.0,4.92
5aXh_nqymEc,699.0,Music,184.0,1.0
trD8wNgweCo,662.0,Music,66.0,4.0
wU_105wBpY4,712.0,Music,99.0,5.0
NK7PBapmkEM,669.0,Music,206.0,5.0
Zrfehn5vUn8,357.0,Music,89781.0,4.48
wd-gui-_mJQ,653.0,Music,7114.0,4.78
2d6jGbWq_ew,654.0,Music,3716.0,5.0
GMpxDVSZM4w,654.0,Music,5991.0,4.93
D0Jm8y-mhh0,575.0,Music,4047.0,4.64
CkjRzKmRlhs,563.0,Music,5548.0,4.85
_Zhy2OnHaa4,670.0,Music,7892.0,4.75
DYPzDLxkZNo,584.0,Music,1757.0,4.73
3e6Be_KV4yk,669.0,Music,2054.0,5.0
keYISRnQ3qk,653.0,Music,1791.0,4.64
yjb1pusIbdQ,722.0,Music,202.0,4.0
cKRHdbXNsl0,691.0,Music,745.0,5.0
iGMbbbwDu2U,668.0,Music,346.0,5.0
yAn7kxWRAyI,736.0,Music,70.0,5.0
l5Dbd6zbqD0,724.0,Music,61.0,0.0
-58d0YzxXEE,545.0,Music,1267.0,5.0
InEqMPMTzow,545.0,Music,1070.0,5.0
MXYudTk7jg8,545.0,Music,701.0,5.0
__STCyOdhTo,712.0,Music,2061.0,4.9
tt7CaRAj2t0,592.0,Music,7216.0,5.0
ZnYmUi_5UgA,488.0,Music,8121.0,4.69
NYfMe67-xQ4,722.0,Music,1165.0,4.78
